frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
96,53.11600000000001,878.053,12.804,854,0.737,267.647,35.823,0.15,96,15,wt,normal;
97,54.486,875.7769999999998,47.726000000000006,882,0.698,277.103,36.406,0.14400000000000002,97,15,wt,normal;
98,54.803,877.596,168.408,770,0.7509999999999999,232.333,32.827,0.179,98,15,wt,normal;
99,54.327,876.054,61.39,709,0.74,201.806,32.445,0.219,99,15,wt,normal;
100,54.882,876.72,163.856,714,0.727,220.534,31.468000000000004,0.184,100,15,wt,normal;
101,55.653,876.842,154.799,675,0.72,221.948,31.607,0.172,101,15,wt,normal;
102,55.702,878.0360000000002,147.529,758,0.7090000000000001,217.019,33.405,0.202,102,15,wt,normal;
103,57.085,877.725,72.031,761,0.741,205.806,31.653,0.226,103,15,wt,normal;
104,55.45,877.1030000000002,32.574,807,0.725,235.12,34.585,0.183,104,15,wt,normal;
105,55.339,876.497,13.325,745,0.745,187.664,32.801,0.266,105,15,wt,normal;
106,55.29,876.025,99.926,768,0.721,238.09,32.35,0.17,106,15,wt,normal;
107,54.152,878.007,77.32,759,0.713,223.848,31.549,0.19,107,15,wt,normal;
108,54.996,878.1519999999998,69.274,808,0.7390000000000001,240.43400000000003,34.211,0.17600000000000002,108,15,wt,normal;
109,53.846,878.462,29.604,977,0.6759999999999999,325.0440000000001,37.432,0.116,109,15,wt,normal;
110,52.66,878.4860000000001,143.42700000000005,712,0.698,235.505,31.497,0.161,110,15,wt,normal;
111,52.192,878.7819999999998,22.714,911,0.71,270.132,35.578,0.157,111,15,wt,normal;
112,54.076,876.957,26.565,773,0.747,225.848,32.875,0.19,112,15,wt,normal;
113,55.75,874.8919999999998,28.393,812,0.737,254.233,35.29,0.158,113,15,wt,normal;
114,55.819,875.168,45.0,766,0.76,226.534,32.712,0.188,114,15,wt,normal;
115,56.889,875.564,12.095,813,0.7090000000000001,233.262,34.644,0.188,115,15,wt,normal;
116,56.363,877.177,52.853,744,0.715,209.12,32.955,0.214,116,15,wt,normal;
117,56.527,875.086,175.71099999999996,748,0.691,281.588,33.695,0.119,117,15,wt,normal;
118,55.742,875.2739999999999,157.38,739,0.759,202.392,32.771,0.227,118,15,wt,normal;
119,54.476000000000006,875.2360000000001,154.799,747,0.772,203.563,32.89,0.227,119,15,wt,normal;
120,54.774,875.951,133.958,736,0.7190000000000001,253.747,32.713,0.14400000000000002,120,15,wt,normal;
121,56.505,875.076,141.911,988,0.715,294.1740000000001,37.307,0.14300000000000002,121,15,wt,normal;
122,57.735,873.6610000000002,108.886,801,0.755,217.463,33.883,0.213,122,15,wt,normal;
123,58.408,874.127,27.759,783,0.721,257.404,33.537,0.149,123,15,wt,normal;
124,58.787,873.334,37.476,778,0.762,212.191,32.457,0.217,124,15,wt,normal;
125,57.308,877.215,134.029,772,0.706,225.505,33.474000000000004,0.191,125,15,wt,normal;
126,56.55,878.288,83.66,813,0.74,221.848,33.886,0.208,126,15,wt,normal;
127,58.46,877.2539999999998,135.0,773,0.7090000000000001,258.233,33.937,0.146,127,15,wt,normal;
128,59.654,878.513,175.71099999999996,761,0.726,217.22,32.061,0.203,128,15,wt,normal;
129,60.19,878.0210000000002,140.356,975,0.7020000000000001,330.55800000000005,37.144,0.112,129,15,wt,normal;
130,57.392,880.428,62.354,944,0.706,303.831,35.29,0.129,130,15,wt,normal;
131,59.908,878.801,27.15,945,0.7040000000000001,318.458,35.65,0.117,131,15,wt,normal;
132,59.158,875.9939999999998,169.919,976,0.711,290.659,37.754,0.145,132,15,wt,normal;
133,58.322,877.541,60.101000000000006,960,0.7140000000000001,291.203,35.89,0.142,133,15,wt,normal;
134,60.424,879.4830000000002,53.13,930,0.726,284.96,35.717,0.14400000000000002,134,15,wt,normal;
135,61.624,878.863,20.095,936,0.7090000000000001,306.316,35.102,0.125,135,15,wt,normal;
136,61.576,875.043,6.34,906,0.7340000000000001,257.647,35.496,0.172,136,15,wt,normal;
137,59.592,875.3969999999998,135.0,828,0.706,249.747,35.056999999999995,0.16699999999999998,137,15,wt,normal;
138,60.892,875.863,6.2029999999999985,937,0.6709999999999999,301.831,36.233,0.129,138,15,wt,normal;
139,59.665,874.627,175.135,915,0.6559999999999999,326.558,35.817,0.108,139,15,wt,normal;
140,58.769,875.5989999999998,158.19899999999996,684,0.7,222.534,32.57,0.174,140,15,wt,normal;
141,59.569,876.939,134.119,947,0.718,285.446,35.753,0.146,141,15,wt,normal;
142,60.856,878.133,47.726000000000006,922,0.7020000000000001,282.86,34.812,0.145,142,15,wt,normal;
143,59.904,875.977,57.995,947,0.6920000000000001,290.416,36.099,0.141,143,15,wt,normal;
144,59.957,878.008,67.479,955,0.7240000000000001,297.002,35.646,0.136,144,15,wt,normal;
145,59.076,875.9730000000002,138.945,852,0.7190000000000001,239.404,34.114000000000004,0.187,145,15,wt,normal;
146,59.008,874.1360000000002,117.699,848,0.68,262.274,34.648,0.155,146,15,wt,normal;
147,59.9,874.908,122.905,831,0.7190000000000001,266.617,33.328,0.147,147,15,wt,normal;
148,59.839,874.5039999999998,83.51700000000002,932,0.701,336.55800000000005,35.415,0.103,148,15,wt,normal;
149,59.445,874.0980000000002,86.186,915,0.6829999999999999,312.416,35.23,0.118,149,15,wt,normal;
150,59.908,874.0039999999998,29.168000000000006,925,0.6609999999999999,329.872,36.53,0.107,150,15,wt,normal;
151,59.794,872.25,29.427,871,0.71,280.132,36.464,0.139,151,15,wt,normal;
152,60.24100000000001,874.495,160.253,817,0.718,254.919,34.021,0.158,152,15,wt,normal;
153,60.223,874.435,149.744,773,0.7,257.061,32.339,0.147,153,15,wt,normal;
154,60.076,873.084,168.408,759,0.703,225.262,31.363000000000003,0.188,154,15,wt,normal;
155,59.456,872.43,4.185,747,0.688,247.505,32.134,0.153,155,15,wt,normal;
156,60.365,873.2180000000002,97.306,748,0.706,242.676,31.373,0.16,156,15,wt,normal;
157,57.308,873.701,110.225,741,0.711,238.919,31.313,0.163,157,15,wt,normal;
158,57.924,874.653,178.636,850,0.7290000000000001,248.576,33.407,0.173,158,15,wt,normal;
159,57.983,874.177,5.711,778,0.7020000000000001,248.09,32.846,0.159,159,15,wt,normal;
160,58.004,875.33,42.184,817,0.6970000000000001,259.30400000000003,34.431,0.153,160,15,wt,normal;
161,58.74,874.303,77.005,707,0.688,281.789,31.707,0.112,161,15,wt,normal;
162,59.601000000000006,873.2289999999998,95.856,661,0.723,212.291,30.08,0.184,162,15,wt,normal;
163,57.935,874.0319999999998,17.969,728,0.732,232.676,32.927,0.16899999999999998,163,15,wt,normal;
164,59.095,874.4889999999998,25.278,791,0.725,253.404,32.589,0.155,164,15,wt,normal;
165,59.73,874.0189999999999,125.362,718,0.7340000000000001,218.049,31.317,0.19,165,15,wt,normal;
166,58.228,873.9810000000001,41.878,673,0.675,227.362,30.61,0.16399999999999998,166,15,wt,normal;
167,57.389,874.16,162.031,683,0.718,225.605,30.905,0.16899999999999998,167,15,wt,normal;
168,58.32899999999999,874.6339999999999,13.325,655,0.657,281.103,31.075,0.104,168,15,wt,normal;
169,56.44600000000001,874.948,2.6630000000000003,813,0.6559999999999999,305.002,33.921,0.11,169,15,wt,normal;
170,58.777,873.692,40.156,757,0.659,285.345,32.081,0.117,170,15,wt,normal;
171,57.99100000000001,873.788,14.349,664,0.622,266.617,31.53,0.117,171,15,wt,normal;
172,57.648,871.2860000000002,61.39,588,0.66,209.806,27.892,0.168,172,15,wt,normal;
173,58.371,872.295,106.991,659,0.6920000000000001,239.505,29.807,0.14400000000000002,173,15,wt,normal;
174,59.272,873.133,23.629,558,0.7140000000000001,181.421,27.418000000000006,0.213,174,15,wt,normal;
175,59.624,872.035,83.04700000000003,804,0.6859999999999999,249.404,32.215,0.162,175,15,wt,normal;
176,58.127,871.797,22.068,753,0.7120000000000001,232.09,31.46,0.17600000000000002,176,15,wt,normal;
177,58.133,870.2669999999998,175.365,567,0.6659999999999999,200.392,28.641,0.177,177,15,wt,normal;
178,59.288,871.135,49.574,553,0.667,223.019,27.673,0.14,178,15,wt,normal;
179,59.113,872.325,4.289,727,0.705,245.505,32.785,0.152,179,15,wt,normal;
180,59.785,872.7589999999999,33.69,680,0.6559999999999999,259.647,30.665,0.127,180,15,wt,normal;
181,59.131,872.6419999999998,157.93200000000004,688,0.713,216.877,31.696,0.184,181,15,wt,normal;
1,298.788,884.618,72.181,1655,0.727,370.357,48.82899999999999,0.152,1,18,wt,normal;
2,303.577,891.303,92.911,1694,0.7659999999999999,367.671,49.027,0.157,2,18,wt,normal;
3,309.9,896.678,145.713,1368,0.7240000000000001,380.642,42.583,0.119,3,18,wt,normal;
4,312.909,903.333,132.64700000000002,1309,0.741,346.115,42.081,0.13699999999999998,4,18,wt,normal;
5,314.675,906.36,116.075,1337,0.748,316.558,43.49100000000001,0.168,5,18,wt,normal;
6,315.224,912.523,51.17,1367,0.779,284.617,43.912,0.212,6,18,wt,normal;
7,317.872,914.881,96.226,1485,0.728,416.198,44.89100000000001,0.108,7,18,wt,normal;
8,318.264,917.131,104.036,1486,0.733,415.411,43.972,0.108,8,18,wt,normal;
9,320.702,918.675,119.358,1424,0.706,427.311,43.152,0.098,9,18,wt,normal;
10,315.598,921.577,103.496,1330,0.725,361.085,41.594,0.128,10,18,wt,normal;
11,315.466,923.785,104.323,1202,0.745,306.073,40.239,0.161,11,18,wt,normal;
12,316.335,926.062,81.57300000000002,1259,0.7509999999999999,317.487,46.56399999999999,0.157,12,18,wt,normal;
13,312.731,927.985,62.949,1330,0.72,372.357,43.303,0.121,13,18,wt,normal;
14,309.834,927.984,146.592,1535,0.72,385.127,44.495,0.13,14,18,wt,normal;
15,306.197,929.744,105.255,1473,0.747,354.399,45.111,0.147,15,18,wt,normal;
16,306.221,929.937,94.667,1268,0.7559999999999999,343.63,41.428,0.135,16,18,wt,normal;
17,305.139,930.452,126.634,1162,0.7809999999999999,250.333,40.705,0.233,17,18,wt,normal;
18,302.403,930.018,85.914,1502,0.754,371.571,47.12600000000001,0.13699999999999998,18,18,wt,normal;
19,299.756,931.778,112.38,1390,0.7340000000000001,368.642,42.666,0.129,19,18,wt,normal;
20,294.802,931.896,49.028,1319,0.757,326.801,41.178,0.155,20,18,wt,normal;
21,293.738,930.999,154.537,1156,0.76,229.362,39.167,0.276,21,18,wt,normal;
22,293.415,930.838,65.556,1133,0.77,240.576,41.419,0.246,22,18,wt,normal;
23,288.737,930.637,108.825,1150,0.772,258.718,39.589,0.21600000000000005,23,18,wt,normal;
24,287.785,930.487,68.199,1193,0.782,288.032,42.07,0.181,24,18,wt,normal;
25,285.622,930.641,157.109,1175,0.741,274.96,40.085,0.195,25,18,wt,normal;
26,282.1040000000001,927.678,148.465,1130,0.752,303.487,42.835,0.154,26,18,wt,normal;
27,277.523,928.584,151.39,1122,0.765,301.831,42.611,0.155,27,18,wt,normal;
28,276.478,929.07,41.63399999999999,1294,0.785,293.588,41.907,0.189,28,18,wt,normal;
29,276.147,929.002,149.421,1319,0.754,348.742,42.147,0.136,29,18,wt,normal;
30,274.817,928.995,134.256,1309,0.728,364.5,43.18899999999999,0.124,30,18,wt,normal;
31,272.321,927.713,164.21900000000005,1047,0.7609999999999999,253.061,39.614,0.205,31,18,wt,normal;
32,271.468,926.986,113.839,1100,0.75,283.647,38.384,0.172,32,18,wt,normal;
33,267.973,925.462,163.41299999999995,1255,0.743,322.801,41.809,0.151,33,18,wt,normal;
34,267.874,925.63,75.426,1258,0.737,341.973,41.732,0.135,34,18,wt,normal;
35,267.08,927.573,32.381,1227,0.731,352.156,40.152,0.124,35,18,wt,normal;
36,267.569,926.36,75.37899999999998,1164,0.752,297.002,39.014,0.166,36,18,wt,normal;
37,267.874,925.972,164.53900000000004,1213,0.7659999999999999,280.617,39.707,0.194,37,18,wt,normal;
38,271.23400000000004,925.691,102.171,1206,0.747,346.801,45.053,0.126,38,18,wt,normal;
39,267.805,925.295,108.034,1093,0.7759999999999999,268.96,37.86,0.19,39,18,wt,normal;
40,263.801,925.103,107.199,1005,0.75,274.617,36.19,0.16699999999999998,40,18,wt,normal;
41,264.548,924.403,154.592,1101,0.782,260.333,38.191,0.204,41,18,wt,normal;
42,261.723,925.124,142.431,1134,0.725,362.014,40.058,0.109,42,18,wt,normal;
43,265.0,925.411,77.347,1053,0.7490000000000001,246.475,37.628,0.218,43,18,wt,normal;
44,262.092,926.697,156.03799999999995,1155,0.7340000000000001,310.316,38.847,0.151,44,18,wt,normal;
45,261.763,924.31,160.42700000000005,1062,0.753,254.576,38.987,0.206,45,18,wt,normal;
46,260.268,925.088,165.96400000000003,1073,0.754,264.375,38.268,0.193,46,18,wt,normal;
47,260.835,926.005,73.54,997,0.757,251.546,37.524,0.198,47,18,wt,normal;
48,258.95,924.66,168.179,949,0.755,276.96,36.823,0.155,48,18,wt,normal;
49,258.363,924.64,153.97,1074,0.741,296.902,38.428,0.153,49,18,wt,normal;
50,258.915,924.473,2.545,1023,0.731,284.759,37.918,0.159,50,18,wt,normal;
51,260.051,923.636,161.94,1109,0.746,287.789,40.634,0.168,51,18,wt,normal;
52,259.205,923.837,50.528,1022,0.758,261.404,37.456,0.188,52,18,wt,normal;
53,258.636,924.599,52.431,1074,0.7559999999999999,306.659,39.801,0.14400000000000002,53,18,wt,normal;
54,257.999,923.39,111.125,1038,0.728,269.203,39.305,0.18,54,18,wt,normal;
55,259.584,924.534,116.03,1052,0.728,303.688,39.353,0.14300000000000002,55,18,wt,normal;
56,259.249,923.712,169.21599999999995,928,0.794,210.877,37.582,0.262,56,18,wt,normal;
57,257.08,923.883,56.31,1007,0.758,262.132,37.129,0.184,57,18,wt,normal;
58,258.436,924.187,173.517,1042,0.777,256.375,39.509,0.199,58,18,wt,normal;
59,257.659,923.77,153.997,1037,0.721,304.558,38.911,0.14,59,18,wt,normal;
60,257.125,923.304,175.03,1072,0.782,256.233,39.134,0.205,60,18,wt,normal;
61,260.03,923.261,111.801,964,0.7609999999999999,225.262,36.699,0.239,61,18,wt,normal;
62,257.593,923.209,72.89699999999998,892,0.7959999999999999,202.049,36.094,0.275,62,18,wt,normal;
63,256.872,923.062,144.904,1141,0.785,242.09,40.656,0.245,63,18,wt,normal;
64,257.059,923.916,119.899,1030,0.735,267.931,38.608,0.18,64,18,wt,normal;
65,255.636,923.07,156.975,944,0.79,215.12,37.05,0.256,65,18,wt,normal;
66,255.128,922.322,157.964,892,0.755,218.534,39.213,0.235,66,18,wt,normal;
67,257.266,922.856,92.545,1008,0.733,270.96,37.558,0.173,67,18,wt,normal;
68,256.119,922.646,166.293,970,0.765,234.43400000000003,36.839,0.222,68,18,wt,normal;
69,257.732,922.639,151.69899999999996,934,0.767,216.777,36.348,0.25,69,18,wt,normal;
70,255.08,922.113,25.974,959,0.73,256.96,35.962,0.183,70,18,wt,normal;
71,255.83,922.774,140.332,1143,0.7040000000000001,357.571,41.808,0.112,71,18,wt,normal;
72,258.143,921.689,156.80100000000004,999,0.7120000000000001,274.759,37.838,0.166,72,18,wt,normal;
73,256.138,919.722,150.709,1037,0.754,278.274,41.646,0.168,73,18,wt,normal;
74,254.043,920.771,139.764,1049,0.705,315.144,39.192,0.133,74,18,wt,normal;
75,254.716,919.964,130.601,1005,0.743,293.831,37.049,0.146,75,18,wt,normal;
76,258.182,920.463,138.576,939,0.708,287.103,35.043,0.14300000000000002,76,18,wt,normal;
77,258.566,920.536,150.101,1024,0.7340000000000001,313.831,37.928,0.131,77,18,wt,normal;
78,260.908,920.256,94.764,1011,0.723,293.588,38.493,0.147,78,18,wt,normal;
79,260.731,920.167,113.051,1220,0.696,364.843,41.032,0.115,79,18,wt,normal;
80,262.961,921.573,84.40100000000002,1135,0.664,409.169,40.509,0.085,80,18,wt,normal;
81,260.546,921.452,116.565,1029,0.6920000000000001,306.215,38.309,0.138,81,18,wt,normal;
82,262.584,919.825,87.79700000000003,1075,0.7020000000000001,337.0440000000001,38.647,0.119,82,18,wt,normal;
83,260.173,919.33,85.135,1110,0.7709999999999999,298.558,39.405,0.156,83,18,wt,normal;
84,258.252,918.853,91.193,998,0.695,306.659,36.82,0.133,84,18,wt,normal;
85,258.131,917.973,81.529,1134,0.747,301.73,39.987,0.157,85,18,wt,normal;
86,258.275,918.497,158.68200000000004,1006,0.747,258.96,36.93,0.189,86,18,wt,normal;
87,258.66,919.968,69.044,1110,0.695,356.25699999999995,39.101,0.11,87,18,wt,normal;
88,257.757,919.527,113.962,1083,0.725,321.973,39.211,0.131,88,18,wt,normal;
89,257.888,919.917,118.443,1292,0.7190000000000001,361.085,43.8,0.125,89,18,wt,normal;
90,259.601,919.587,144.834,1190,0.6729999999999999,400.098,41.203,0.093,90,18,wt,normal;
91,259.376,918.246,132.64700000000002,1205,0.7340000000000001,326.801,41.528,0.142,91,18,wt,normal;
92,258.54200000000003,916.713,111.297,1289,0.675,433.654,46.81100000000001,0.086,92,18,wt,normal;
93,259.648,916.455,91.023,1322,0.6809999999999999,396.884,46.03100000000001,0.105,93,18,wt,normal;
94,256.298,917.615,103.799,1290,0.6809999999999999,386.399,47.357,0.109,94,18,wt,normal;
95,257.974,917.14,115.514,1147,0.7390000000000001,270.475,41.28100000000001,0.197,95,18,wt,normal;
96,259.492,916.923,103.191,1455,0.66,411.512,49.543,0.108,96,18,wt,normal;
97,260.36,917.394,117.324,1466,0.68,468.039,50.6,0.084,97,18,wt,normal;
98,258.88,916.578,97.853,1338,0.721,344.357,49.059,0.142,98,18,wt,normal;
99,260.757,916.72,114.702,1236,0.721,359.286,44.668,0.12,99,18,wt,normal;
100,262.79900000000004,915.728,121.799,1312,0.7140000000000001,347.3280000000001,47.792,0.13699999999999998,100,18,wt,normal;
101,261.60400000000004,916.849,110.807,1238,0.7390000000000001,345.42800000000005,45.718,0.13,101,18,wt,normal;
102,261.302,915.874,112.329,1240,0.685,369.227,46.093,0.114,102,18,wt,normal;
103,262.024,915.577,83.884,1312,0.711,354.742,45.42,0.131,103,18,wt,normal;
104,261.492,916.048,118.301,1391,0.696,404.926,48.187,0.107,104,18,wt,normal;
105,260.606,915.767,113.749,1299,0.735,377.671,44.515,0.114,105,18,wt,normal;
106,259.902,915.251,96.766,1367,0.715,380.784,47.58600000000001,0.118,106,18,wt,normal;
107,260.29200000000003,916.236,121.724,1368,0.691,389.37,50.592,0.113,107,18,wt,normal;
108,263.22,916.63,111.991,1367,0.7509999999999999,339.872,47.023,0.149,108,18,wt,normal;
109,260.504,916.123,114.829,1680,0.711,405.269,56.301,0.129,109,18,wt,normal;
110,262.058,916.896,108.699,1284,0.68,395.612,48.347,0.103,110,18,wt,normal;
111,261.456,916.253,115.463,1636,0.6890000000000001,460.482,56.185,0.097,111,18,wt,normal;
112,260.757,915.139,94.316,1231,0.747,326.659,43.764,0.145,112,18,wt,normal;
113,261.593,914.848,102.758,1235,0.74,325.73,43.665,0.146,113,18,wt,normal;
114,260.652,914.477,117.848,1279,0.7120000000000001,423.311,47.453,0.09,114,18,wt,normal;
115,261.833,914.73,105.068,1298,0.7140000000000001,372.742,44.957,0.117,115,18,wt,normal;
116,261.12,914.168,119.476,1157,0.715,322.558,43.444,0.14,116,18,wt,normal;
117,259.526,914.145,106.22,1215,0.6920000000000001,359.1269999999999,44.843,0.118,117,18,wt,normal;
118,258.842,914.538,128.83,1136,0.735,319.872,43.317,0.14,118,18,wt,normal;
119,261.371,915.098,111.194,1059,0.691,348.9430000000001,41.066,0.109,119,18,wt,normal;
120,263.992,914.56,110.956,1079,0.6759999999999999,383.085,41.201,0.092,120,18,wt,normal;
121,263.314,914.115,132.97899999999998,1412,0.6679999999999999,418.441,48.69,0.101,121,18,wt,normal;
122,262.85,913.513,106.39,1200,0.726,324.701,43.19300000000001,0.14300000000000002,122,18,wt,normal;
123,262.696,913.227,120.018,1077,0.726,294.274,41.11,0.156,123,18,wt,normal;
124,261.333,914.103,105.642,1098,0.69,368.399,42.11,0.102,124,18,wt,normal;
125,261.873,913.723,123.071,1071,0.696,323.387,41.42100000000001,0.129,125,18,wt,normal;
126,260.558,913.209,147.339,1004,0.726,282.032,39.03,0.159,126,18,wt,normal;
127,262.815,913.635,107.745,1100,0.6920000000000001,332.115,40.995,0.125,127,18,wt,normal;
128,262.286,913.308,112.714,1028,0.7190000000000001,300.759,38.63,0.14300000000000002,128,18,wt,normal;
129,262.882,914.433,107.103,1338,0.703,364.014,46.37,0.127,129,18,wt,normal;
130,262.48,915.518,133.493,1289,0.684,442.867,43.46100000000001,0.083,130,18,wt,normal;
131,261.389,912.656,144.834,1217,0.706,360.742,44.088,0.118,131,18,wt,normal;
132,259.885,912.883,114.274,1269,0.6729999999999999,431.411,46.047,0.086,132,18,wt,normal;
133,263.003,914.849,108.435,1248,0.667,445.453,44.901,0.079,133,18,wt,normal;
134,265.399,914.331,132.064,1217,0.68,403.026,44.018,0.094,134,18,wt,normal;
135,263.285,913.875,143.746,1179,0.659,376.156,42.091,0.105,135,18,wt,normal;
136,263.308,911.438,141.34,1132,0.6809999999999999,329.872,42.705,0.131,136,18,wt,normal;
137,262.803,913.051,140.477,1052,0.6709999999999999,359.8130000000001,39.781,0.102,137,18,wt,normal;
138,263.086,912.154,112.932,1103,0.644,420.198,43.58600000000001,0.079,138,18,wt,normal;
139,258.318,911.177,136.507,1110,0.662,433.169,42.843,0.07400000000000001,139,18,wt,normal;
140,257.147,912.246,129.644,855,0.655,297.487,35.575,0.121,140,18,wt,normal;
141,260.871,912.843,114.538,1182,0.691,344.9430000000001,42.115,0.125,141,18,wt,normal;
142,265.728,913.279,86.566,1131,0.7090000000000001,291.103,39.236,0.168,142,18,wt,normal;
143,265.11400000000003,913.515,132.64700000000002,1180,0.684,365.713,39.019,0.111,143,18,wt,normal;
144,264.968,914.859,108.104,1187,0.679,347.0440000000001,41.076,0.124,144,18,wt,normal;
145,261.828,912.867,102.907,1077,0.647,371.085,38.518,0.098,145,18,wt,normal;
146,264.076,912.139,91.102,1044,0.655,336.014,38.207,0.116,146,18,wt,normal;
147,266.177,913.108,103.173,1025,0.688,352.985,39.254,0.103,147,18,wt,normal;
148,265.202,912.112,127.776,1044,0.6890000000000001,324.316,38.964,0.125,148,18,wt,normal;
149,261.45,910.914,91.219,1000,0.687,308.558,37.598,0.132,149,18,wt,normal;
150,262.209,912.318,137.42,1020,0.6609999999999999,379.37,37.97,0.08900000000000001,150,18,wt,normal;
151,263.014,911.546,148.627,941,0.655,326.458,36.24800000000001,0.111,151,18,wt,normal;
152,263.384,912.781,124.695,879,0.633,274.274,34.548,0.147,152,18,wt,normal;
153,262.945,912.624,127.875,839,0.649,293.345,35.247,0.123,153,18,wt,normal;
154,262.138,911.534,127.875,858,0.6609999999999999,334.843,35.147,0.096,154,18,wt,normal;
155,262.801,912.395,106.699,753,0.665,303.73,32.703,0.103,155,18,wt,normal;
156,262.061,912.157,150.709,883,0.662,308.902,35.846,0.116,156,18,wt,normal;
157,260.684,911.936,141.34,832,0.664,315.588,34.599000000000004,0.105,157,18,wt,normal;
158,263.332,911.954,97.125,897,0.61,399.127,35.491,0.071,158,18,wt,normal;
159,262.415,910.407,156.44799999999995,819,0.669,285.931,33.693000000000005,0.126,159,18,wt,normal;
160,263.331,911.576,115.463,844,0.6559999999999999,286.86,34.711,0.129,160,18,wt,normal;
161,265.55400000000003,910.591,135.0,755,0.649,317.529,32.036,0.094,161,18,wt,normal;
162,264.286,910.302,27.181,682,0.629,269.546,30.856,0.118,162,18,wt,normal;
163,263.714,910.18,123.69,813,0.655,280.032,33.834,0.13,163,18,wt,normal;
164,265.491,911.921,129.289,795,0.664,272.032,32.616,0.135,164,18,wt,normal;
165,265.358,911.524,110.225,697,0.625,285.203,30.361,0.108,165,18,wt,normal;
166,264.291,910.119,113.025,722,0.634,326.558,32.081,0.085,166,18,wt,normal;
167,264.226,911.106,121.701,691,0.632,271.889,31.247,0.117,167,18,wt,normal;
168,264.3,909.822,134.029,690,0.635,310.416,31.465,0.09,168,18,wt,normal;
169,263.285,911.151,150.101,866,0.632,299.73,36.141,0.121,169,18,wt,normal;
170,264.349,910.118,97.943,774,0.616,353.085,33.344,0.078,170,18,wt,normal;
171,263.553,909.126,143.673,599,0.5539999999999999,304.558,29.365,0.081,171,18,wt,normal;
172,263.922,909.373,154.026,528,0.526,325.529,30.076,0.063,172,18,wt,normal;
173,265.34,909.143,130.914,582,0.601,296.073,29.533,0.083,173,18,wt,normal;
174,266.12,911.455,162.553,531,0.588,265.203,26.688,0.095,174,18,wt,normal;
175,266.67900000000003,910.523,83.51700000000002,682,0.585,274.274,30.396,0.114,175,18,wt,normal;
176,263.031,910.417,99.926,689,0.65,248.09,30.451,0.141,176,18,wt,normal;
179,260.201,910.048,133.15200000000002,739,0.649,270.96,33.465,0.126,179,18,wt,normal;
180,260.312,910.656,158.459,596,0.604,270.475,29.531,0.102,180,18,wt,normal;
181,259.446,908.575,115.278,667,0.65,273.446,30.973000000000006,0.112,181,18,wt,normal;
1,359.102,478.668,30.619,1582,0.7709999999999999,347.772,47.646,0.16399999999999998,1,21,wt,normal;
2,364.197,484.755,40.815,1649,0.769,409.754,47.617,0.123,2,21,wt,normal;
3,368.973,491.006,2.121,1396,0.746,350.25699999999995,44.569,0.14300000000000002,3,21,wt,normal;normal;
4,373.466,494.841,57.529,1359,0.752,345.529,43.596,0.14300000000000002,4,21,wt,ascus;normal;normal;
5,375.14,498.207,113.629,1366,0.7490000000000001,339.38699999999994,43.125,0.149,5,21,wt,ascus;normal;normal;
6,374.844,505.41,37.972,1351,0.774,306.316,42.66,0.181,6,21,wt,ascus;normal;normal;
7,379.025,507.774,31.293000000000006,1506,0.7440000000000001,351.286,46.967,0.153,7,21,wt,ascus;normal;normal;
