frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
8,379.224,511.559,43.56800000000001,1542,0.755,339.42800000000005,48.06399999999999,0.168,8,21,wt,ascus;normal;normal;
9,380.364,513.553,173.66,1424,0.757,328.701,44.901,0.166,9,21,wt,ascus;normal;normal;
10,376.016,517.957,15.642,1404,0.7609999999999999,358.843,45.058,0.13699999999999998,10,21,wt,ascus;normal;normal;
11,374.981,519.536,20.072,1321,0.7390000000000001,336.014,44.084,0.147,11,21,wt,ascus;normal;normal;
12,372.625,521.373,175.515,1302,0.745,335.38699999999994,42.941,0.145,12,21,wt,ascus;normal;normal;
13,368.48800000000006,521.665,33.389,1385,0.7390000000000001,348.843,43.87300000000001,0.14300000000000002,13,21,wt,normal;normal;
14,370.594,523.372,45.0,1676,0.7390000000000001,401.955,50.698,0.13,14,21,wt,ascus;normal;normal;
15,365.695,522.534,23.575,1663,0.7879999999999999,357.227,50.635,0.16399999999999998,15,21,wt,normal;normal;
16,362.952,526.193,16.39,1344,0.762,312.416,44.023,0.173,16,21,wt,normal;
17,360.749,526.4680000000002,40.601,1332,0.732,367.328,44.723,0.124,17,21,wt,normal;
18,359.528,526.466,29.859,1633,0.72,397.269,48.82,0.13,18,21,wt,normal;
19,358.4369999999999,526.641,65.225,1570,0.727,410.68300000000005,46.63399999999999,0.117,19,21,wt,normal;
20,355.074,527.238,74.197,1455,0.765,318.073,46.482,0.181,20,21,wt,normal;
21,355.261,525.612,63.435,1325,0.737,315.73,44.742,0.16699999999999998,21,21,wt,normal;
22,353.579,526.545,46.591,1298,0.7759999999999999,272.617,43.17100000000001,0.219,22,21,wt,normal;
23,348.516,527.953,34.287,1416,0.794,331.872,46.865,0.162,23,21,wt,normal;
24,346.369,528.184,39.668,1382,0.787,280.274,45.353,0.221,24,21,wt,normal;
25,346.047,527.99,18.435,1342,0.765,323.487,44.074,0.161,25,21,wt,normal;
26,344.077,526.281,27.512,1313,0.725,338.6,41.715,0.14400000000000002,26,21,wt,normal;
27,343.9190000000001,525.116,38.29,1293,0.799,300.759,42.041,0.18,27,21,wt,normal;
28,340.016,523.996,47.545,1564,0.7020000000000001,433.754,48.467,0.104,28,21,wt,normal;
29,340.506,525.4069999999998,23.86,1523,0.7609999999999999,325.144,46.895,0.181,29,21,wt,normal;
30,340.797,524.697,41.468,1653,0.77,381.914,49.144,0.142,30,21,wt,normal;
31,338.392,524.837,18.083,1273,0.775,311.245,42.874,0.165,31,21,wt,normal;
32,337.042,524.482,30.411,1327,0.748,323.63,43.175,0.159,32,21,wt,normal;
33,336.612,523.205,73.78,1540,0.757,324.801,48.12300000000001,0.183,33,21,wt,normal;
34,337.501,522.8580000000002,49.93899999999999,1568,0.784,299.345,48.298,0.22,34,21,wt,normal;
35,334.86300000000006,524.462,24.444000000000006,1596,0.705,405.754,49.01300000000001,0.122,35,21,wt,normal;
36,334.525,523.6569999999998,37.694,1411,0.7390000000000001,318.902,44.97,0.174,36,21,wt,normal;
37,334.845,521.196,38.66,1543,0.736,423.654,46.025,0.108,37,21,wt,normal;
38,335.73,520.844,30.411,1423,0.745,394.68300000000005,44.277,0.115,38,21,wt,normal;
39,333.3230000000001,520.476,37.304,1324,0.76,323.144,43.136,0.159,39,21,wt,normal;
40,330.55800000000005,520.883,61.928,1275,0.725,353.085,41.99100000000001,0.129,40,21,wt,normal;
41,332.006,519.938,38.66,1301,0.759,333.42800000000005,41.678,0.147,41,21,wt,normal;
42,329.03,519.525,34.287,1371,0.779,292.517,44.393,0.201,42,21,wt,normal;
43,329.1280000000001,519.7040000000002,47.49,1217,0.762,334.55800000000005,40.722,0.13699999999999998,43,21,wt,normal;
44,325.322,520.702,38.157,1297,0.762,328.0730000000001,42.858,0.151,44,21,wt,normal;
45,328.9240000000001,519.9209999999998,61.99100000000001,1285,0.732,338.115,41.728,0.141,45,21,wt,normal;
46,328.166,519.617,13.761,1252,0.747,335.772,41.258,0.14,46,21,wt,normal;
47,328.287,519.778,32.125,1147,0.735,286.517,40.097,0.17600000000000002,47,21,wt,normal;
48,328.495,518.677,19.983,1086,0.753,306.073,38.411,0.146,48,21,wt,normal;
49,327.272,518.8330000000002,37.504,1367,0.7190000000000001,373.227,43.81,0.123,49,21,wt,normal;
50,324.714,519.013,28.523000000000003,1259,0.736,313.73,41.54600000000001,0.161,50,21,wt,normal;
51,325.305,519.422,7.252999999999999,1362,0.7559999999999999,319.73,43.62600000000001,0.16699999999999998,51,21,wt,normal;
52,326.218,519.398,174.174,1248,0.726,380.884,40.445,0.108,52,21,wt,normal;
53,324.556,520.244,44.215,1377,0.768,331.63,43.069,0.157,53,21,wt,normal;
54,326.826,519.808,5.711,1257,0.75,305.831,41.15600000000001,0.16899999999999998,54,21,wt,normal;
55,325.93,520.8580000000002,50.631,1285,0.75,328.801,41.63800000000001,0.149,55,21,wt,normal;
56,325.627,520.035,60.709,1071,0.74,313.487,38.493,0.13699999999999998,56,21,wt,normal;
57,325.673,520.007,46.548,1212,0.715,336.357,40.107,0.135,57,21,wt,normal;
58,327.508,517.987,33.366,1177,0.7559999999999999,305.144,39.221,0.159,58,21,wt,normal;
59,326.616,517.406,31.759,1167,0.737,311.002,39.458,0.152,59,21,wt,normal;
60,326.777,516.734,50.042,1217,0.767,281.446,40.241,0.193,60,21,wt,normal;
61,328.206,517.391,14.931,1105,0.733,322.558,38.223,0.133,61,21,wt,normal;
62,325.175,518.452,12.804,991,0.728,291.688,36.232,0.146,62,21,wt,normal;
63,325.65,517.762,10.408,1282,0.7559999999999999,296.1740000000001,41.243,0.184,63,21,wt,normal;
64,325.459,518.2130000000002,26.565,1136,0.742,299.588,39.723,0.159,64,21,wt,normal;
65,325.731,517.549,22.714,1063,0.753,265.404,37.621,0.19,65,21,wt,normal;
66,325.271,517.047,20.41,983,0.715,306.416,35.984,0.132,66,21,wt,normal;
67,325.552,518.613,61.18899999999999,1104,0.778,257.647,38.902,0.209,67,21,wt,normal;
68,323.8640000000001,519.757,63.435,1038,0.754,290.073,37.644,0.155,68,21,wt,normal;
69,325.82,518.996,38.853,1005,0.74,295.588,36.104,0.145,69,21,wt,normal;
70,322.253,518.514,57.875,1064,0.7170000000000001,317.973,38.003,0.132,70,21,wt,normal;
71,323.026,517.71,46.548,1185,0.7390000000000001,298.274,40.423,0.16699999999999998,71,21,wt,normal;
72,325.522,516.5459999999998,152.35399999999996,1081,0.7070000000000001,303.245,37.78,0.14800000000000002,72,21,wt,normal;
73,324.431,518.494,83.79700000000003,1048,0.698,352.115,37.754,0.106,73,21,wt,normal;
74,324.4890000000001,517.636,111.371,1043,0.664,370.5,37.501,0.095,74,21,wt,normal;
75,323.591,517.308,65.056,990,0.7390000000000001,315.002,37.404,0.125,75,21,wt,normal;
76,323.874,517.779,74.745,926,0.677,334.6,35.893,0.104,76,21,wt,normal;
77,324.376,518.113,82.569,980,0.6679999999999999,331.38699999999994,36.221,0.112,77,21,wt,normal;
78,322.585,517.795,95.194,913,0.732,289.931,35.665,0.136,78,21,wt,normal;
79,323.281,517.836,41.73,1055,0.715,335.772,37.544,0.118,79,21,wt,normal;
80,324.05,516.911,49.899,992,0.687,298.902,36.453,0.14,80,21,wt,normal;
81,323.722,517.059,139.686,922,0.705,273.345,34.871,0.155,81,21,wt,normal;
82,324.394,517.628,10.081,900,0.6829999999999999,314.902,34.647,0.114,82,21,wt,normal;
83,322.565,517.5169999999998,154.592,1010,0.7390000000000001,295.588,36.662,0.145,83,21,wt,normal;
84,321.205,517.245,5.08,874,0.6709999999999999,308.316,36.347,0.116,84,21,wt,normal;
85,322.201,516.826,45.909,994,0.711,305.588,36.14,0.134,85,21,wt,normal;
86,323.902,516.81,164.055,851,0.7120000000000001,242.333,33.448,0.182,86,21,wt,normal;
87,324.785,516.7959999999998,68.962,895,0.759,226.777,35.094,0.219,87,21,wt,normal;
88,324.949,516.561,173.047,835,0.727,249.546,34.11,0.168,88,21,wt,normal;
89,322.091,517.001,57.995,1057,0.7440000000000001,292.86,37.624,0.155,89,21,wt,normal;
90,323.131,517.111,45.881,977,0.6970000000000001,295.487,36.118,0.141,90,21,wt,normal;
91,323.728,517.8480000000002,40.855,959,0.6579999999999999,310.659,36.087,0.125,91,21,wt,normal;
92,324.452,517.8969999999998,61.699,935,0.7140000000000001,272.718,34.816,0.158,92,21,wt,normal;
93,325.482,516.592,11.768,1013,0.6609999999999999,344.843,36.082,0.107,93,21,wt,normal;
94,324.744,517.933,149.47,945,0.695,368.014,35.769,0.08800000000000001,94,21,wt,normal;
95,324.652,516.7040000000002,30.069000000000006,909,0.6990000000000001,282.759,35.016,0.14300000000000002,95,21,wt,normal;
96,325.01,517.062,129.806,1044,0.716,319.872,36.85,0.128,96,21,wt,normal;
97,324.285,516.4590000000002,9.866,1015,0.706,294.274,36.46,0.147,97,21,wt,normal;
98,324.786,517.373,11.768,960,0.6759999999999999,358.014,37.133,0.094,98,21,wt,normal;
99,324.518,515.461,161.565,888,0.687,297.002,34.093,0.127,99,21,wt,normal;
100,327.49,514.7230000000002,148.392,920,0.6759999999999999,345.286,35.57,0.097,100,21,wt,normal;
101,325.397,516.073,60.422,836,0.736,245.404,34.788000000000004,0.174,101,21,wt,normal;
102,324.699,514.8,37.349,906,0.7,283.931,36.359,0.141,102,21,wt,normal;
103,324.066,516.3340000000002,59.265,907,0.745,247.161,35.359,0.187,103,21,wt,normal;
104,325.256,516.805,123.341,926,0.721,281.103,36.413,0.147,104,21,wt,normal;
105,324.279,514.807,43.091,873,0.733,252.233,33.615,0.172,105,21,wt,normal;
106,323.622,514.014,129.806,937,0.674,313.973,37.088,0.119,106,21,wt,normal;
107,325.349,515.163,155.898,873,0.708,234.333,34.24,0.2,107,21,wt,normal;
108,325.478,515.014,50.71100000000001,914,0.72,279.103,35.15,0.147,108,21,wt,normal;
109,325.443,514.519,12.171,1147,0.672,345.085,39.245,0.121,109,21,wt,normal;
110,326.041,515.347,92.793,863,0.74,248.818,33.73,0.175,110,21,wt,normal;
111,325.432,513.874,26.565,1087,0.6679999999999999,358.701,37.616,0.106,111,21,wt,normal;
112,326.411,514.168,63.435,888,0.7120000000000001,242.333,34.076,0.19,112,21,wt,normal;
113,327.245,515.021,123.69,890,0.705,294.517,34.846,0.129,113,21,wt,normal;
114,326.315,513.309,159.14600000000004,915,0.723,251.161,35.05,0.182,114,21,wt,normal;
115,327.6,515.244,107.592,893,0.706,239.161,34.409,0.196,115,21,wt,normal;
116,326.41,514.596,55.95399999999999,873,0.6729999999999999,318.316,34.9,0.108,116,21,wt,normal;
117,326.033,514.322,116.565,883,0.703,248.132,34.766,0.18,117,21,wt,normal;
118,326.315,512.549,29.745,885,0.6890000000000001,322.558,34.58,0.107,118,21,wt,normal;
119,326.563,512.188,65.13600000000001,917,0.685,302.316,34.68,0.126,119,21,wt,normal;
120,327.051,512.747,8.326,806,0.7090000000000001,273.446,33.462,0.135,120,21,wt,normal;
121,328.7030000000001,512.842,30.763,1099,0.7020000000000001,334.357,40.082,0.124,121,21,wt,normal;
122,328.681,512.573,59.47,945,0.722,285.446,35.506,0.146,122,21,wt,normal;
123,328.6330000000001,511.857,149.931,883,0.696,289.688,35.61,0.132,123,21,wt,normal;
124,327.411,512.278,100.784,856,0.7040000000000001,279.931,33.236999999999995,0.13699999999999998,124,21,wt,normal;
125,328.064,512.9630000000002,86.186,903,0.6829999999999999,306.073,34.864000000000004,0.121,125,21,wt,normal;
126,326.963,511.991,55.222,915,0.7170000000000001,289.345,34.582,0.13699999999999998,126,21,wt,normal;
127,329.131,511.73,73.301,845,0.7290000000000001,237.505,33.928000000000004,0.188,127,21,wt,normal;
128,329.431,512.4580000000002,50.356,888,0.687,336.6,33.988,0.098,128,21,wt,normal;
129,329.672,512.481,55.67,1048,0.6729999999999999,389.127,38.937,0.087,129,21,wt,normal;
130,328.22,514.0930000000002,14.323,996,0.68,263.061,36.546,0.181,130,21,wt,normal;
131,327.866,513.825,58.815,919,0.6859999999999999,317.831,34.986999999999995,0.114,131,21,wt,normal;
132,327.438,513.869,50.793,1017,0.645,337.286,37.06,0.112,132,21,wt,normal;
133,327.797,512.7230000000002,54.605,1033,0.7170000000000001,341.73,37.838,0.111,133,21,wt,normal;
134,328.486,513.393,67.751,970,0.68,304.073,37.788,0.132,134,21,wt,normal;
135,327.247,514.064,32.381,1004,0.6709999999999999,323.144,37.999,0.121,135,21,wt,normal;
136,327.45,512.256,147.339,979,0.6609999999999999,321.73,35.534,0.119,136,21,wt,normal;
137,326.363,511.722,54.904,928,0.655,309.144,35.782,0.122,137,21,wt,normal;
138,326.968,511.205,44.19300000000001,982,0.685,299.345,36.877,0.138,138,21,wt,normal;
139,326.652,512.617,159.305,987,0.675,317.144,36.757,0.123,139,21,wt,normal;
140,327.197,512.382,53.13,746,0.687,239.505,31.208,0.163,140,21,wt,normal;
141,327.012,513.99,65.925,1075,0.639,392.299,39.185,0.08800000000000001,141,21,wt,normal;
142,328.509,512.802,42.51,1028,0.647,409.269,38.276,0.077,142,21,wt,normal;
143,326.97,512.714,45.0,999,0.6829999999999999,295.002,37.536,0.14400000000000002,143,21,wt,normal;
144,327.67,513.7040000000002,22.011,1076,0.684,356.357,39.649,0.106,144,21,wt,normal;
145,326.907,513.768,171.87,964,0.736,216.291,35.449,0.259,145,21,wt,normal;
146,327.553,511.524,161.966,970,0.685,354.843,36.221,0.097,146,21,wt,normal;
147,327.629,511.414,23.703000000000007,918,0.679,322.316,34.499,0.111,147,21,wt,normal;
148,327.644,511.725,21.318,986,0.715,319.144,36.165,0.122,148,21,wt,normal;
149,327.243,511.473,43.091,856,0.6809999999999999,318.801,33.545,0.106,149,21,wt,normal;
150,326.202,511.55800000000005,43.21,893,0.672,292.759,34.54,0.131,150,21,wt,normal;
151,327.469,511.603,58.392,889,0.648,337.529,34.701,0.098,151,21,wt,normal;
152,328.146,510.401,75.65100000000002,865,0.6659999999999999,280.375,33.832,0.138,152,21,wt,normal;
153,328.19699999999995,511.811,78.69,778,0.614,276.617,31.688,0.128,153,21,wt,normal;
154,328.564,509.851,84.685,827,0.685,267.061,32.596,0.146,154,21,wt,normal;
155,329.61300000000006,512.117,174.92,752,0.617,338.843,31.83,0.08199999999999999,155,21,wt,normal;
156,329.699,512.0830000000002,35.395,845,0.625,340.115,33.381,0.092,156,21,wt,normal;
157,329.083,510.588,25.278,736,0.7090000000000001,240.43400000000003,30.955,0.16,157,21,wt,normal;
158,328.589,510.963,156.80100000000004,870,0.649,320.659,34.897,0.106,158,21,wt,normal;
159,328.496,510.389,166.293,737,0.655,288.274,31.729,0.111,159,21,wt,normal;
160,327.954,510.108,52.352,795,0.655,275.203,33.285,0.132,160,21,wt,normal;
161,329.131,510.267,8.531,700,0.662,259.99,30.694000000000006,0.13,161,21,wt,normal;
162,329.212,509.79,71.11399999999998,614,0.626,275.546,30.657,0.102,162,21,wt,normal;
163,329.586,509.864,29.578000000000007,771,0.6579999999999999,282.86,32.169000000000004,0.121,163,21,wt,normal;
164,330.3830000000001,509.566,62.24100000000001,763,0.649,280.86,32.848,0.122,164,21,wt,normal;
165,329.23800000000006,510.606,76.293,709,0.616,299.345,31.165,0.099,165,21,wt,normal;
166,330.491,509.377,44.029,682,0.606,325.772,30.576,0.081,166,21,wt,normal;
167,330.62,508.196,174.428,708,0.6459999999999999,299.002,32.235,0.1,167,21,wt,normal;
168,330.324,506.453,49.08600000000001,636,0.624,280.617,30.203000000000007,0.101,168,21,wt,normal;
169,328.4190000000001,509.573,31.608,824,0.6629999999999999,331.63,34.405,0.094,169,21,wt,normal;
170,328.626,509.03,51.76600000000001,709,0.643,296.617,30.853,0.101,170,21,wt,normal;
171,329.264,507.644,18.435,568,0.584,283.103,28.111,0.08900000000000001,171,21,wt,normal;
173,331.329,507.143,19.44,510,0.608,246.333,27.438,0.106,173,21,wt,normal;
175,330.376,506.404,29.197,612,0.595,277.546,29.131,0.1,175,21,wt,normal;
176,330.091,507.36800000000005,95.315,673,0.614,260.86,30.508000000000006,0.124,176,21,wt,normal;
179,328.769,509.167,47.911,685,0.5820000000000001,299.387,30.249,0.096,179,21,wt,normal;
180,328.164,508.85,145.125,611,0.586,273.103,28.067,0.103,180,21,wt,normal;
181,331.0780000000001,505.404,41.055,607,0.565,349.671,28.655,0.062,181,21,wt,normal;
1,419.518,578.955,30.041,3066,0.775,583.762,88.055,0.113,1,22,wt,ascus;normal;
2,418.93,591.172,16.04,3043,0.772,611.519,75.828,0.102,2,22,wt,ascus;normal;
3,430.6,584.9259999999998,42.221,2441,0.759,486.666,63.34,0.13,3,22,wt,ascus;normal;
4,472.16,555.065,56.602,2665,0.7240000000000001,582.105,97.53,0.099,4,22,wt,ascus;normal;
5,488.5,553.621,64.916,2786,0.762,558.891,96.162,0.112,5,22,wt,ascus;normal;
6,486.55,560.378,52.237,2923,0.7709999999999999,559.235,82.09899999999998,0.117,6,22,wt,ascus;normal;
7,482.519,568.627,54.846,2961,0.775,582.548,75.763,0.11,7,22,wt,ascus;normal;
8,459.18,590.7040000000002,49.794,3217,0.716,667.159,94.052,0.091,8,22,wt,ascus;normal;
9,457.374,602.136,28.511,3194,0.7659999999999999,607.661,84.10799999999998,0.109,9,22,wt,ascus;normal;
10,452.865,603.781,34.408,2914,0.7609999999999999,601.762,78.03399999999998,0.101,10,22,wt,ascus;normal;
11,477.763,574.497,43.53100000000001,3080,0.7340000000000001,678.1289999999998,96.566,0.084,11,22,wt,ascus;normal;
12,488.411,566.847,54.058,3050,0.77,584.7909999999998,85.081,0.112,12,22,wt,ascus;normal;
13,488.359,568.92,55.84,3622,0.747,746.313,85.448,0.08199999999999999,13,22,wt,ascus;normal;
16,471.985,587.361,50.807,3262,0.792,536.607,76.033,0.142,16,22,wt,ascus;normal;
17,429.871,621.851,43.152,3472,0.764,659.945,96.916,0.1,17,22,wt,ascus;normal;
18,418.094,637.562,24.128,4266,0.7240000000000001,776.698,90.525,0.08900000000000001,18,22,wt,ascus;normal;
19,415.336,640.927,23.629,4190,0.763,702.857,91.181,0.107,19,22,wt,ascus;normal;
20,416.46,633.9830000000002,31.201,3251,0.757,629.117,71.235,0.103,20,22,wt,ascus;normal;
21,465.758,580.778,52.431,3872,0.778,663.502,103.169,0.111,21,22,wt,ascus;normal;
23,459.814,582.349,52.507,3711,0.797,661.6439999999999,80.373,0.107,23,22,wt,ascus;normal;
24,417.55800000000005,620.22,46.109,4138,0.78,650.188,95.691,0.123,24,22,wt,ascus;normal;
25,404.408,643.6669999999998,21.468000000000004,4059,0.7490000000000001,730.1289999999998,84.315,0.096,25,22,wt,ascus;normal;
26,404.055,636.4630000000002,7.595,3751,0.76,635.217,79.548,0.117,26,22,wt,ascus;normal;
27,427.346,601.283,38.928,3768,0.78,633.117,91.045,0.118,27,22,wt,ascus;normal;
28,468.593,568.594,71.012,4301,0.787,725.727,87.24700000000001,0.103,28,22,wt,ascus;normal;
29,475.017,569.313,95.886,4394,0.8079999999999999,610.347,86.97399999999998,0.14800000000000002,29,22,wt,ascus;normal;
31,467.755,574.339,104.845,3715,0.775,619.318,73.044,0.122,31,22,wt,ascus;normal;
32,410.184,609.32,54.293,4539,0.769,789.668,110.539,0.091,32,22,wt,ascus;normal;
34,394.324,622.868,40.972,4706,0.728,775.668,82.90700000000002,0.098,34,22,wt,ascus;normal;
35,440.232,583.2330000000002,53.637,4790,0.7859999999999999,738.8989999999999,102.494,0.11,35,22,wt,ascus;normal;
36,448.912,577.995,47.764,4371,0.785,678.1289999999998,92.623,0.119,36,22,wt,ascus;normal;
37,430.443,591.724,33.69,4317,0.779,767.727,83.072,0.092,37,22,wt,ascus;normal;
38,391.371,639.0169999999998,24.444000000000006,4696,0.774,712.857,93.645,0.116,38,22,wt,ascus;normal;
39,388.828,641.716,23.429,4309,0.7609999999999999,791.6089999999998,85.238,0.086,39,22,wt,ascus;normal;
40,398.192,621.104,33.341,3843,0.795,652.188,80.449,0.114,40,22,wt,ascus;normal;
41,435.081,583.347,51.988,4266,0.785,649.46,102.863,0.127,41,22,wt,ascus;normal;
42,429.954,584.125,38.089,4200,0.787,673.058,81.961,0.117,42,22,wt,ascus;normal;
43,405.358,610.307,45.807,4115,0.794,622.874,89.57,0.133,43,22,wt,ascus;normal;
44,400.746,614.385,36.254,4204,0.7609999999999999,690.23,84.26,0.111,44,22,wt,ascus;normal;
45,431.834,577.664,43.831,4344,0.7609999999999999,790.94,91.779,0.087,45,22,wt,ascus;normal;
46,434.125,576.705,45.424,4011,0.765,659.7439999999998,81.958,0.116,46,22,wt,ascus;normal;
47,430.233,579.56,75.801,3708,0.7659999999999999,711.7860000000002,77.592,0.092,47,22,wt,ascus;normal;
48,430.658,577.863,25.959,3453,0.779,647.845,74.22399999999998,0.103,48,22,wt,ascus;normal;
49,431.141,581.419,82.321,4133,0.777,730.313,79.429,0.097,49,22,wt,ascus;normal;
50,426.826,583.933,48.633,3913,0.757,662.087,75.314,0.112,50,22,wt,ascus;normal;
51,400.266,606.627,47.49,4799,0.7509999999999999,891.793,100.293,0.076,51,22,wt,ascus;normal;
52,392.252,618.802,40.301,4545,0.7390000000000001,968.646,90.532,0.061,52,22,wt,ascus;normal;
53,393.994,617.471,52.431,4607,0.7809999999999999,819.71,86.008,0.086,53,22,wt,ascus;normal;
54,405.17,608.014,51.532,4098,0.763,781.568,79.04,0.084,54,22,wt,ascus;normal;
55,411.349,599.252,34.846,4211,0.759,749.5260000000002,82.039,0.094,55,22,wt,ascus;normal;
56,442.617,585.702,66.405,3938,0.777,726.171,87.225,0.094,56,22,wt,ascus;normal;
57,437.844,578.021,59.789,3869,0.777,649.945,78.712,0.115,57,22,wt,ascus;normal;
58,415.078,593.8430000000002,56.31,4177,0.762,734.2710000000002,94.471,0.097,58,22,wt,ascus;normal;
59,399.492,606.034,53.471,4243,0.745,687.6439999999999,88.209,0.113,59,22,wt,ascus;normal;
60,416.719,588.193,43.29,4019,0.79,665.2589999999999,83.68299999999998,0.114,60,22,wt,ascus;normal;
61,441.663,572.408,54.53,3886,0.7859999999999999,713.2,91.591,0.096,61,22,wt,ascus;normal;
62,431.086,578.01,50.464,3434,0.79,582.205,72.158,0.127,62,22,wt,ascus;normal;
63,401.469,600.729,44.621,4608,0.7759999999999999,820.053,95.058,0.086,63,22,wt,ascus;normal;
64,391.1,615.607,27.084,4136,0.775,681.0160000000002,87.48899999999998,0.112,64,22,wt,ascus;normal;
65,398.346,608.674,38.157,3670,0.772,653.987,76.39699999999998,0.108,65,22,wt,ascus;normal;
66,432.044,578.681,49.08600000000001,3748,0.7929999999999999,623.217,88.04700000000003,0.121,66,22,wt,ascus;normal;
67,440.86800000000005,573.617,52.651,4103,0.79,682.431,87.096,0.111,67,22,wt,ascus;normal;
68,425.898,581.998,42.23,3594,0.775,691.301,75.16199999999998,0.095,68,22,wt,ascus;normal;
69,418.871,588.5880000000002,67.834,3696,0.755,728.029,77.238,0.08800000000000001,69,22,wt,ascus;normal;
70,432.227,579.063,36.18,3382,0.7909999999999999,570.548,72.752,0.131,70,22,wt,ascus;normal;
71,448.746,567.5880000000002,46.736,3847,0.76,734.2710000000002,82.22200000000002,0.09,71,22,wt,ascus;normal;
72,438.309,574.0369999999998,87.306,3576,0.754,677.7860000000002,72.108,0.098,72,22,wt,ascus;normal;
73,414.551,591.534,45.807,3877,0.763,776.84,88.884,0.081,73,22,wt,ascus;normal;
74,415.7480000000001,592.336,62.301,3688,0.768,598.247,82.359,0.129,74,22,wt,ascus;normal;
75,422.054,587.535,40.746,3491,0.77,635.945,74.962,0.108,75,22,wt,ascus;normal;
76,422.735,586.942,54.846,3093,0.7490000000000001,641.803,72.95,0.094,76,22,wt,ascus;normal;
77,406.894,598.085,55.154,3682,0.753,702.413,87.229,0.094,77,22,wt,ascus;normal;
78,398.501,607.761,51.532,3736,0.787,688.9580000000002,84.311,0.099,78,22,wt,ascus;normal;
79,409.283,599.51,51.953,3715,0.752,759.4839999999998,74.57600000000002,0.081,79,22,wt,ascus;normal;
80,430.015,580.7869999999998,56.646,3469,0.7659999999999999,627.803,87.26700000000002,0.111,80,22,wt,ascus;normal;
81,447.099,570.284,65.854,3432,0.778,639.217,84.978,0.106,81,22,wt,ascus;normal;
82,435.108,577.0880000000002,37.999,3376,0.7559999999999999,697.8860000000002,71.645,0.087,82,22,wt,ascus;normal;
83,414.894,587.4780000000002,62.07100000000001,3468,0.76,673.301,83.303,0.096,83,22,wt,ascus;normal;
84,404.449,597.2180000000002,53.379,3256,0.774,597.762,81.192,0.115,84,22,wt,ascus;normal;
85,413.217,592.379,40.746,3430,0.792,604.69,76.059,0.118,85,22,wt,ascus;normal;
86,412.355,593.373,37.528,3124,0.732,725.443,75.289,0.075,86,22,wt,ascus;normal;
87,394.626,612.214,37.776,3519,0.7090000000000001,819.852,86.47,0.066,87,22,wt,ascus;normal;
88,404.994,600.284,38.199,3047,0.778,552.891,69.3,0.125,88,22,wt,ascus;normal;
89,426.344,579.5840000000002,49.399,3606,0.767,631.904,87.601,0.113,89,22,wt,ascus;normal;
90,428.414,577.49,46.397,3251,0.7659999999999999,597.1759999999998,75.863,0.115,90,22,wt,ascus;normal;
91,414.447,593.691,41.73,3663,0.728,760.94,84.921,0.079,91,22,wt,ascus;normal;
92,402.375,607.762,40.272,3688,0.7440000000000001,705.301,83.71700000000001,0.093,92,22,wt,ascus;normal;
93,416.365,596.529,33.158,3413,0.732,692.9580000000002,75.11,0.08900000000000001,93,22,wt,ascus;normal;
94,422.02,587.2280000000002,27.897,4039,0.7090000000000001,855.9939999999998,79.096,0.069,94,22,wt,ascus;normal;
95,418.789,590.675,47.01,3191,0.7829999999999999,612.874,69.173,0.107,95,22,wt,ascus;normal;
96,410.989,598.756,51.736,3745,0.745,707.342,77.888,0.094,96,22,wt,ascus;normal;
97,415.18300000000005,592.255,55.95399999999999,3794,0.715,750.313,76.193,0.085,97,22,wt,ascus;normal;
98,419.095,589.155,39.719,3390,0.7759999999999999,635.117,73.542,0.106,98,22,wt,ascus;normal;
