Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_1_:3	_none_	92	0	+0.323	0	1	0	0	1	1	+120.048	-0.032	-0.001	+0.991	+13.462	
wt	_seg_2_:3	_none_	40	0	+0.323	0	1	0	0	1	1	+133.387	-0.453	-0.001	+0.942	+5.018	
wt	5	_none_	181	2	+0.000	1	1	0	0	1	1	+135.054	+0.030	+0.002	+2.146	-35.575	
wt	_seg_0_:5	_none_	92	0	+0.000	0	1	0	0	1	1	+134.007	+0.046	-0.000	+6.712	-47.483	
wt	_seg_1_:5	_none_	80	0	+0.000	3	0	0	0	1	1	+133.387	+0.453	-0.001	+0.244	+18.839	
wt	10	normal;ascus;	179	3	+0.000	1	1	0	0	1	1	+229.879	+0.017	-0.001	+1.287	-140.051	
wt	_seg_0_:10	normal;ascus;	48	0	+0.000	1	0	0	0	1	0	+411.593	-7.254	+0.001	+0.433	+6.079	
wt	_seg_1_:10	normal;ascus;	48	0	+0.000	1	0	0	0	1	1	+180.072	-0.473	-0.001	+0.571	+5.082	
wt	_seg_2_:10	normal;ascus;	68	0	+0.000	0	1	0	0	1	1	+216.086	-0.006	-0.001	+0.545	+69.561	
wt	11	_none_	181	1	+0.001	0	1	0	0	1	1	+121.397	+0.096	-0.001	+0.364	+46.532	
wt	_seg_0_:11	_none_	176	0	+0.001	1	2	0	0	1	1	+121.397	+0.018	-0.001	+0.848	-7.276	
wt	12	_none_	181	2	+0.000	1	1	0	0	1	1	+130.173	+0.163	-0.001	+0.302	+36.907	
wt	_seg_0_:12	_none_	108	0	+0.000	2	1	0	0	1	1	+129.652	-0.016	-0.001	+0.843	+55.882	
wt	_seg_1_:12	_none_	64	0	+0.000	0	2	0	0	1	1	+225.973	-0.002	-0.001	+0.746	+0.303	
wt	15	ascus;normal;	176	2	+0.000	0	2	0	0	1	1	+158.887	+0.621	+0.034	+0.392	+9.204	
wt	_seg_0_:15	ascus;normal;	36	0	+0.000	0	0	0	0	1	0	+154.347	+9.089	-0.001	+0.533	+5.648	
wt	_seg_1_:15	ascus;normal;	128	0	+0.000	0	3	0	0	1	1	+240.096	+0.334	-0.001	+0.140	+15.578	
wt	17	_none_	181	1	+0.002	1	1	0	0	1	1	+196.442	+0.009	-0.001	+2.142	-169.503	
wt	_seg_0_:17	_none_	176	0	+0.002	0	2	0	0	1	1	+196.442	+0.007	-0.001	+1.054	-103.181	
wt	20	_none_	176	1	+0.001	0	1	0	0	1	1	+136.764	-0.015	-0.001	+0.632	+17.351	
wt	_seg_0_:20	_none_	168	0	+0.001	0	1	0	0	1	1	+136.764	-0.004	-0.001	+0.578	-34.642	
wt	21	_none_	178	3	+0.001	1	1	0	0	1	1	+131.760	+0.007	-0.001	+0.922	-87.585	
wt	_seg_0_:21	_none_	68	0	+0.001	1	1	0	0	1	0	+130.961	-0.011	-0.001	+0.676	+23.971	
wt	_seg_1_:21	_none_	36	0	+0.001	2	0	0	0	1	1	+240.096	-0.097	-0.001	+4.236	+22.695	
wt	_seg_2_:21	_none_	60	0	+0.001	0	1	0	0	1	1	+200.080	-1.325	-0.002	+0.422	+1.221	
wt	22	_none_	180	2	+0.819	1	1	0	0	1	1	+154.347	-0.201	-0.001	+0.560	-0.911	
wt	_seg_0_:22	_none_	36	0	+0.819	0	0	0	0	1	0	+144.058	-0.067	-0.001	+1.946	+20.704	
wt	_seg_1_:22	_none_	132	0	+0.819	0	1	0	0	1	1	+152.891	+0.006	-0.001	+1.064	+37.171	
wt	23	ascus;ascus;normal;normal;	181	2	+0.001	0	1	0	0	1	1	+128.623	+0.087	-0.001	+0.369	+42.304	
wt	_seg_0_:23	ascus;ascus;normal;normal;	92	0	+0.001	1	3	0	0	1	0	+164.637	-0.418	-0.001	+0.455	+3.833	
wt	_seg_1_:23	ascus;ascus;normal;normal;	80	0	+0.001	0	1	0	0	1	1	+129.782	-0.288	-0.001	+0.322	+2.545	
wt	24	ascus;normal;	181	3	+0.000	5	0	0	0	1	1	+216.086	+2.080	+0.095	+0.555	+13.481	
wt	_seg_0_:24	ascus;normal;	44	0	+0.000	0	0	0	0	1	1	+207.775	-0.984	-0.000	+0.603	+2.570	
wt	_seg_1_:24	ascus;normal;	60	0	+0.000	0	0	0	0	1	1	+120.048	-5.229	+0.061	+1.009	+13.113	
wt	_seg_2_:24	ascus;normal;	64	0	+0.000	0	0	0	0	1	1	+123.921	-0.025	-0.001	+0.614	+75.659	
wt	27	normal;	181	1	+0.025	1	1	0	0	1	1	+130.173	-0.003	-0.001	+0.583	-166.795	
wt	_seg_0_:27	normal;	176	0	+0.025	1	1	0	0	1	1	+142.162	+0.003	-0.001	+0.839	-50.388	
wt	28	_none_	181	3	+0.000	0	3	0	0	1	1	+257.246	+4.808	+0.034	+0.355	+10.783	
wt	_seg_0_:28	_none_	40	0	+0.000	0	0	0	0	1	1	+240.096	-11.532	-0.001	+0.579	+3.338	
wt	_seg_1_:28	_none_	60	0	+0.000	0	1	0	0	1	1	+189.550	-0.627	-0.001	+0.335	+4.885	
wt	_seg_2_:28	_none_	68	0	+0.000	0	1	0	0	1	1	+149.025	-0.042	-0.001	+3.077	+48.242	
wt	29	ascus;normal;	180	3	+0.000	2	1	0	0	1	1	+171.497	+0.197	-0.001	+0.393	+25.472	
wt	_seg_0_:29	ascus;normal;	60	0	+0.000	0	1	0	0	1	0	+171.497	-0.103	-0.001	+5.992	+36.136	
wt	_seg_1_:29	ascus;normal;	60	0	+0.000	2	1	0	0	1	1	+240.096	-0.680	-0.001	+0.455	+2.614	
wt	_seg_2_:29	ascus;normal;	44	0	+0.000	0	0	0	0	1	1	+122.776	+0.230	+0.003	+13.022	-10.606	
wt	30	normal;ascus;	181	1	+0.000	0	1	0	0	1	1	+125.632	+0.008	-0.001	+1.078	-180.299	
wt	_seg_0_:30	normal;ascus;	176	0	+0.000	0	1	0	0	1	1	+125.632	-0.000	-0.001	+1.060	+10424.507	
wt	3	_none_	181	2	+0.001	0	2	0	0	1	1	+192.934	+0.022	-0.001	+0.955	-10.438	
wt	_seg_0_:3	_none_	36	0	+0.001	1	0	0	0	1	0	+180.072	-1.324	-0.001	+0.529	+2.286	
wt	_seg_1_:3	_none_	136	0	+0.001	1	1	0	0	1	1	+184.165	+0.005	-0.001	+0.977	-103.227	
wt	4	_none_	181	2	+0.002	0	1	0	0	1	1	+166.220	+0.186	-0.001	+0.454	+41.284	
wt	_seg_0_:4	_none_	100	0	+0.002	0	1	0	0	1	1	+166.733	-0.026	-0.001	+0.927	+12.977	
wt	_seg_1_:4	_none_	72	0	+0.002	0	1	0	0	1	1	+130.961	+0.020	-0.001	+0.688	-6.864	
wt	11	_none_	181	2	+0.001	0	1	0	0	1	1	+177.120	+0.010	-0.001	+0.840	-36.679	
wt	_seg_0_:11	_none_	52	0	+0.001	0	1	0	0	1	1	+170.595	-0.004	-0.001	+0.480	-151.192	
wt	_seg_1_:11	_none_	120	0	+0.001	0	1	0	0	1	1	+120.048	-1.078	-0.001	+0.403	+2.370	
wt	12	_none_	181	3	+0.020	2	1	0	0	1	1	+166.220	+0.014	-0.001	+1.393	-43.082	
wt	_seg_0_:12	_none_	40	0	+0.020	0	1	0	0	1	1	+120.048	-10.471	+0.062	+0.809	+3.132	
wt	_seg_1_:12	_none_	40	0	+0.020	0	1	0	0	1	1	+133.387	-2.372	+0.027	+0.400	+3.485	
wt	_seg_2_:12	_none_	88	0	+0.020	2	1	0	0	1	1	+207.775	+0.033	-0.001	+1.692	-26.025	
wt	13	_none_	181	2	+0.099	3	2	0	0	1	1	+133.387	+0.023	-0.000	+3.045	-62.787	
wt	_seg_0_:13	_none_	56	0	+0.099	0	0	0	0	1	0	+133.387	+0.041	-0.001	+2.879	-30.795	
wt	_seg_1_:13	_none_	116	0	+0.099	0	2	0	0	1	1	+160.064	+0.011	-0.001	+2.427	-124.527	
wt	15	_none_	181	1	+0.001	0	1	0	0	1	1	+131.760	+0.030	-0.001	+0.961	-4.362	
wt	_seg_0_:15	_none_	176	0	+0.001	1	2	0	0	1	1	+131.760	+0.029	+0.000	+2.143	-43.184	
wt	16	normal;	181	1	+0.202	1	2	0	0	1	1	+211.849	-0.006	-0.001	+0.748	-17.966	
wt	_seg_0_:16	normal;	176	0	+0.202	2	1	0	0	1	1	+211.849	-0.007	-0.001	+0.738	-15.286	
wt	20	_none_	181	1	+0.001	1	1	0	0	1	1	+166.220	+0.240	-0.001	+0.343	+41.919	
wt	_seg_0_:20	_none_	176	0	+0.001	0	2	0	0	1	1	+166.220	+0.249	-0.001	+0.344	+40.642	
wt	22	_none_	181	3	+0.013	1	1	0	0	1	1	+146.004	-0.005	-0.001	+0.888	+89.228	
wt	_seg_0_:22	_none_	40	0	+0.013	0	2	0	0	1	0	+120.048	-0.131	-0.001	+3.395	+20.827	
wt	_seg_1_:22	_none_	36	0	+0.013	1	0	0	0	1	0	+166.220	-0.332	+0.001	+10.758	+15.915	
wt	_seg_2_:22	_none_	92	0	+0.013	0	2	0	0	1	1	+164.637	+0.433	-0.001	+0.522	+21.891	
wt	23	normal;	181	2	+0.009	1	2	0	0	1	1	+220.496	+0.022	+0.002	+2.626	-64.985	
wt	_seg_0_:23	normal;	44	0	+0.009	0	0	0	0	1	0	+207.775	+0.036	-0.001	+1.361	-5.092	
wt	_seg_1_:23	normal;	128	0	+0.009	0	1	0	0	1	1	+144.964	-0.039	-0.001	+0.978	+36.989	
wt	24	_none_	178	2	+0.002	4	2	0	0	1	1	+138.517	+0.016	-0.001	+0.813	-19.862	
wt	_seg_0_:24	_none_	48	0	+0.002	2	0	0	0	1	1	+221.627	-0.336	-0.001	+1.779	+10.210	
wt	_seg_1_:24	_none_	120	0	+0.002	1	1	0	0	1	1	+124.188	+0.019	-0.001	+1.035	-5.487	
wt	25	_none_	181	3	+0.000	0	1	0	0	1	1	+150.060	-0.004	-0.001	+0.847	+203.312	
wt	_seg_0_:25	_none_	60	0	+0.000	0	1	0	0	1	1	+150.060	-0.364	-0.001	+0.515	+6.343	
wt	_seg_1_:25	_none_	40	0	+0.000	0	1	0	0	1	1	+120.048	-0.936	-0.001	+0.367	+2.623	
wt	_seg_2_:25	_none_	68	0	+0.000	0	1	0	0	1	1	+144.058	-8.497	+0.087	+0.522	+3.058	
wt	26	_none_	170	3	+0.010	1	2	0	0	1	1	+196.442	+0.004	-0.001	+0.784	+31.448	
wt	_seg_0_:26	_none_	44	0	+0.010	0	0	0	0	1	0	+128.623	-0.071	-0.001	+0.755	+5.809	
wt	_seg_1_:26	_none_	48	0	+0.010	2	0	0	0	1	1	+192.077	-0.304	-0.001	+0.689	+3.224	
wt	_seg_2_:26	_none_	64	0	+0.010	0	2	0	0	1	1	+225.973	-0.202	-0.001	+0.409	+5.088	
wt	29	_none_	181	3	+0.468	2	1	0	0	1	1	+168.818	-0.000	-0.001	+0.770	+54.973	
wt	_seg_0_:29	_none_	56	0	+0.468	0	0	0	0	1	0	+120.048	-0.342	-0.001	+0.498	+0.927	
wt	_seg_1_:29	_none_	36	0	+0.468	0	0	0	0	1	0	+166.220	-0.030	-0.001	+1.348	+11.258	
wt	_seg_2_:29	_none_	76	0	+0.468	1	2	0	0	1	1	+145.219	+0.079	-0.001	+0.918	-0.422	
wt	32	_none_	181	3	+0.004	0	1	0	0	1	1	+125.632	+0.035	+0.000	+6.564	-57.962	
wt	_seg_0_:32	_none_	64	0	+0.004	0	1	0	0	1	1	+142.279	+0.031	-0.001	+0.932	+6.728	
wt	_seg_1_:32	_none_	36	0	+0.004	1	0	0	0	1	0	+127.110	+1.143	+0.079	+23.901	-1.826	
wt	_seg_2_:32	_none_	68	0	+0.004	0	1	0	0	1	1	+127.110	-0.299	-0.001	+0.643	+6.859	
wt	34	_none_	181	3	+0.023	3	3	0	0	1	0	+140.316	+0.004	-0.001	+1.134	-143.814	
wt	_seg_0_:34	_none_	64	0	+0.023	0	0	0	0	1	0	+128.051	+1.137	-0.001	+0.421	+13.171	
wt	_seg_1_:34	_none_	52	0	+0.023	0	0	0	0	1	1	+140.926	-0.052	-0.001	+2.899	+37.812	
wt	_seg_2_:34	_none_	52	0	+0.023	3	0	0	0	1	1	+270.108	-0.230	+0.002	+10.143	+23.001	
wt	37	_none_	181	1	+0.021	0	2	0	0	1	1	+174.263	+0.020	-0.001	+0.916	+4.048	
wt	_seg_0_:37	_none_	176	0	+0.021	2	2	0	0	1	1	+174.263	+0.021	-0.001	+1.046	-6.449	
wt	38	normal;	181	2	+0.000	0	1	0	0	1	1	+122.776	+5.740	+0.055	+0.438	+33.677	
wt	_seg_0_:38	normal;	132	0	+0.000	0	1	0	0	1	1	+122.776	-0.024	-0.001	+0.893	+19.337	
wt	_seg_1_:38	normal;	40	0	+0.000	0	1	0	0	1	1	+160.064	-0.042	-0.001	+1.862	+35.106	
wt	40	normal;	181	2	+0.094	0	1	0	0	1	1	+168.818	-0.066	-0.001	+0.559	+9.025	
wt	_seg_0_:40	normal;	88	0	+0.094	1	1	0	0	1	1	+120.048	-0.049	-0.001	+3.666	+51.839	
wt	_seg_1_:40	normal;	84	0	+0.094	0	1	0	0	1	1	+234.877	+0.009	-0.001	+0.943	+10.829	
wt	42	_none_	181	1	+0.000	0	1	0	0	1	1	+128.623	+0.012	-0.001	+0.650	-13.677	
wt	_seg_0_:42	_none_	176	0	+0.000	0	1	0	0	1	1	+133.387	+0.020	-0.001	+0.693	-6.720	
wt	47	normal;	171	3	+0.000	0	1	0	0	1	1	+136.764	+0.017	-0.001	+0.741	-38.382	
wt	_seg_0_:47	normal;	36	0	+0.000	0	1	0	0	1	1	+135.054	+6.497	-0.001	+0.321	+6.839	
wt	_seg_1_:47	normal;	56	0	+0.000	1	0	0	0	1	0	+138.517	+0.034	-0.001	+0.855	-18.923	
wt	_seg_2_:47	normal;	64	0	+0.000	0	1	0	0	1	1	+120.048	+0.082	-0.001	+7.059	-25.574	
wt	3	normal;	181	3	+0.000	0	1	0	0	1	1	+154.347	+0.022	-0.001	+0.848	-6.757	
wt	_seg_0_:3	normal;	36	0	+0.000	0	1	0	0	1	1	+120.048	+0.899	+0.003	+9.499	-1.411	
wt	_seg_1_:3	normal;	40	0	+0.000	0	1	0	0	1	1	+141.233	-0.036	-0.001	+1.241	+6.604	
wt	_seg_2_:3	normal;	92	0	+0.000	0	1	0	0	1	1	+120.048	+0.069	-0.001	+2.808	-26.365	
wt	4	normal;	181	2	+0.072	2	1	0	0	1	1	+177.120	+0.020	-0.001	+0.966	+4.433	
wt	_seg_0_:4	normal;	84	0	+0.072	0	1	0	0	1	1	+128.623	-0.040	-0.001	+6.044	+71.609	
wt	_seg_1_:4	normal;	88	0	+0.072	1	3	0	0	1	1	+154.347	+0.000	-0.001	+1.025	+5.171	
wt	8	normal;	181	3	+0.254	0	1	0	0	1	1	+130.173	+0.005	-0.001	+1.092	-107.291	
wt	_seg_0_:8	normal;	92	0	+0.254	2	1	0	0	1	1	+151.640	-0.009	-0.001	+1.266	+56.169	
wt	_seg_1_:8	normal;	40	0	+0.254	1	0	0	0	1	0	+150.060	+0.053	-0.001	+1.132	-3.117	
wt	_seg_2_:8	normal;	36	0	+0.254	0	2	0	0	1	0	+270.108	-0.324	-0.001	+1.393	+5.511	
wt	13	normal;	179	3	+0.010	0	1	0	0	1	1	+133.387	-0.007	-0.001	+1.267	+168.683	
wt	_seg_0_:13	normal;	92	0	+0.010	0	1	0	0	1	1	+120.048	-0.080	+0.001	+9.009	+54.735	
wt	_seg_1_:13	normal;	36	0	+0.010	1	0	0	0	1	1	+154.347	+1.288	+0.024	+8.977	-0.638	
wt	_seg_2_:13	normal;	36	0	+0.010	0	0	0	0	1	0	+154.347	-1.501	-0.001	+0.729	+2.611	
wt	15	normal;	181	3	+0.000	0	1	0	0	1	1	+120.048	+0.013	-0.001	+1.521	-93.417	
wt	_seg_0_:15	normal;	84	0	+0.000	0	1	0	0	1	1	+174.263	+0.010	-0.001	+0.710	-8.037	
wt	_seg_1_:15	normal;	48	0	+0.000	0	1	0	0	1	1	+160.064	-3.375	-0.001	+0.372	+1.801	
wt	_seg_2_:15	normal;	36	0	+0.000	0	1	0	0	1	1	+120.048	-7.985	+0.042	+0.496	+2.947	
wt	17	normal;normal;ascus;	178	3	+0.015	0	1	0	0	1	1	+150.060	+0.029	-0.001	+0.924	-1.363	
wt	_seg_0_:17	normal;normal;ascus;	60	0	+0.015	0	1	0	0	1	1	+150.060	-0.139	+0.004	+11.772	+34.151	
wt	_seg_1_:17	normal;normal;ascus;	44	0	+0.015	1	0	0	0	1	1	+122.776	+0.018	-0.001	+0.851	+2.544	
wt	_seg_2_:17	normal;normal;ascus;	60	0	+0.015	2	3	0	0	1	1	+150.060	-0.133	+0.000	+9.034	+32.900	
wt	19	normal;	181	3	+0.006	0	2	0	0	1	1	+131.760	-0.003	-0.001	+0.779	+63.528	
wt	_seg_0_:19	normal;	80	0	+0.006	0	1	0	0	1	1	+177.849	-0.047	-0.001	+3.232	+49.081	
wt	_seg_1_:19	normal;	52	0	+0.006	2	0	0	0	1	0	+147.332	+1.337	+0.042	+12.494	-0.873	
wt	_seg_2_:19	normal;	36	0	+0.006	0	0	0	0	1	1	+270.108	-0.209	-0.001	+5.082	+14.452	
wt	24	normal;	181	1	+0.005	2	2	0	0	1	0	+180.072	-0.004	-0.001	+0.423	-204.884	
wt	_seg_0_:24	normal;	176	0	+0.005	1	1	0	0	1	0	+180.072	+0.001	-0.001	+0.640	-108.914	
wt	9	_none_	181	1	+0.421	1	2	0	0	1	1	+122.776	+0.013	-0.001	+1.094	-6.071	
wt	_seg_0_:9	_none_	176	0	+0.421	2	2	0	0	1	1	+122.776	+0.089	-0.001	+0.545	+42.310	
wt	15	normal;	181	3	+0.004	2	2	0	0	1	1	+120.048	-0.001	-0.001	+0.666	+418.513	
wt	_seg_0_:15	normal;	72	0	+0.004	0	0	0	0	1	0	+144.058	+0.717	-0.001	+0.311	+15.341	
wt	_seg_1_:15	normal;	36	0	+0.004	0	0	0	0	1	0	+120.048	+0.038	-0.001	+1.703	-12.599	
wt	_seg_2_:15	normal;	60	0	+0.004	1	1	0	0	1	1	+144.058	-0.068	-0.001	+5.835	+45.525	
wt	18	normal;	179	3	+0.001	2	1	0	0	1	1	+133.387	-0.007	-0.001	+0.734	+66.844	
wt	_seg_0_:18	normal;	80	0	+0.001	0	1	0	0	1	1	+123.126	-0.016	-0.001	+0.817	+15.892	
wt	_seg_1_:18	normal;	36	0	+0.001	2	0	0	0	1	0	+135.054	-0.032	-0.001	+1.961	+48.264	
wt	_seg_2_:18	normal;	48	0	+0.001	2	0	0	0	1	1	+180.072	+0.046	-0.001	+0.734	-5.543	
wt	21	normal;	177	3	+0.055	0	1	0	0	1	1	+138.517	+0.006	-0.001	+1.625	-189.702	
wt	_seg_0_:21	normal;	56	0	+0.055	0	2	0	0	1	1	+138.517	-0.016	-0.001	+0.808	-7.467	
wt	_seg_1_:21	normal;	36	0	+0.055	0	1	0	0	1	1	+120.048	+0.152	-0.001	+7.958	-14.009	
wt	_seg_2_:21	normal;	72	0	+0.055	0	1	0	0	1	1	+139.411	+0.010	-0.001	+0.728	+17.213	
wt	22	ascus;normal;	176	2	+0.000	0	2	0	0	1	1	+150.060	+0.118	-0.001	+0.637	+15.552	
wt	_seg_0_:22	ascus;normal;	96	0	+0.000	1	1	0	0	1	1	+125.267	+0.127	-0.001	+0.566	+13.599	
wt	_seg_1_:22	ascus;normal;	68	0	+0.000	0	1	0	0	1	1	+123.478	-0.001	-0.001	+0.931	+0.812	
wt	24	normal;	187	1	+0.000	0	3	0	0	1	1	+205.797	+5.516	+0.039	+0.410	+4.743	
wt	_seg_0_:24	normal;	180	0	+0.000	2	1	0	0	1	1	+300.120	+4.336	+0.036	+0.383	+3.800	
wt	3	_none_	181	2	+0.031	1	2	0	0	1	1	+124.188	+0.048	-0.001	+0.474	+42.175	
wt	_seg_0_:3	_none_	92	0	+0.031	0	1	0	0	1	1	+128.051	-0.026	-0.001	+1.485	+48.600	
wt	_seg_1_:3	_none_	80	0	+0.031	0	1	0	0	1	1	+192.077	-0.054	-0.001	+4.938	+60.865	
wt	5	normal;	181	1	+0.001	0	1	0	0	1	1	+135.054	-0.024	+0.001	+9.113	+163.852	
wt	_seg_0_:5	normal;	176	0	+0.001	0	1	0	0	1	1	+135.054	-0.023	+0.000	+8.291	+161.733	
wt	8	normal;	181	3	+0.007	1	1	0	0	1	1	+130.173	+0.001	-0.001	+0.737	-12.309	
wt	_seg_0_:8	normal;	64	0	+0.007	0	1	0	0	1	1	+160.064	-0.398	-0.001	+0.635	+5.530	
wt	_seg_1_:8	normal;	36	0	+0.007	0	0	0	0	1	1	+196.442	+0.866	-0.001	+0.529	+7.587	
wt	_seg_2_:8	normal;	68	0	+0.007	0	1	0	0	1	1	+187.901	-0.087	-0.000	+6.633	+43.542	
wt	11	_none_	181	2	+0.022	0	2	0	0	1	1	+163.702	+0.019	-0.001	+0.899	-2.401	
wt	_seg_0_:11	_none_	92	0	+0.022	0	1	0	0	1	1	+164.637	-0.103	-0.001	+0.587	+0.843	
wt	_seg_1_:11	_none_	80	0	+0.022	0	1	0	0	1	1	+192.077	-0.146	+0.010	+13.246	+38.841	
wt	12	_none_	170	2	+0.288	1	2	0	0	1	1	+152.174	+0.026	-0.000	+3.807	-62.777	
wt	_seg_0_:12	_none_	104	0	+0.288	0	1	0	0	1	1	+150.758	+0.023	-0.001	+2.708	-54.956	
wt	_seg_1_:12	_none_	56	0	+0.288	0	1	0	0	1	1	+150.060	-0.090	-0.000	+7.949	+38.100	
wt	14	normal;	181	2	+0.001	1	1	0	0	1	1	+120.048	+0.014	-0.001	+0.741	-17.392	
wt	_seg_0_:14	normal;	104	0	+0.001	0	1	0	0	1	1	+120.048	-0.013	-0.001	+0.750	+50.410	
wt	_seg_1_:14	normal;	68	0	+0.001	0	1	0	0	1	1	+130.961	-0.119	+0.000	+5.729	+35.041	
wt	15	normal;	180	2	+0.000	2	1	0	0	1	1	+166.220	-0.012	-0.001	+3.269	+229.326	
wt	_seg_0_:15	normal;	108	0	+0.000	1	1	0	0	1	1	+209.116	-0.090	-0.001	+0.411	-0.480	
wt	_seg_1_:15	normal;	60	0	+0.000	0	1	0	0	1	1	+180.072	-12.050	+0.111	+0.758	+11.340	
